Code,Country,City/Region,Lat,Long,Setting1,Description,Indoor / Outdoor,Cases,Logo,Index Date,Reference,Flu Season,Setting2,Setting3,"Setting 4:
Singing, Loud Talking etc",Setting5: Refrigeration,End Date,Date
USA559,United States,"Larry Gist State Jail — Beaumont, Texas",30.140986,-94.153796,Prison,x,Indoor,91,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA56,United States,"Louisiana Correctional Institute for Women — St. Gabriel, La.",30.25279,-91.085716,Prison,x,Indoor,446,9,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA560,United States,"Majestic Care of Whitehall nursing home — Whitehall, Ohio",39.966731,-82.885456,Nursing home,x,Indoor,91,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA561,United States,"North Carolina Correctional Institution for Women Medical Facility — Raleigh, N.C.",35.773632,-78.634457,Prison,x,Indoor,91,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA562,United States,"Ohman Family Living Facility senior care — Middlefield, Ohio",41.453242,-81.068303,Nursing home,x,Indoor,91,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA563,United States,"Providence Healthcare nursing home — Thomaston, Ga.",32.884509,-84.336486,Nursing home,x,Indoor,91,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA564,United States,"Pruitt Health - Blythewood nursing home — Columbia, S.C.",34.027365,-80.98952,Nursing home,x,Indoor,91,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA565,United States,"Saint Mary Home nursing home — West Hartford, Conn.",41.763137,-72.727308,Nursing home,x,Indoor,91,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA566,United States,"South Mountain Healthcare and Rehabilitation Center — Union, N.J.",40.692651,-74.269841,Rehabilitation / Medical,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA567,United States,"The Highlands of Memphis Health and Rehabilitation Center — Memphis, Tenn.",35.056217,-89.776256,Rehabilitation / Medical,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA568,United States,"Audubon Health & Rehab — Thibodaux, La.",29.784156,-90.807891,Rehabilitation / Medical,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA569,United States,"Central Arkansas Community Correction Center — Little Rock, Ark.",34.701347,-92.35373,Prison,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA57,United States,"Dallas County jail — Dallas, Texas",32.774696,-96.693269,Prison,x,Indoor,430,9,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA570,United States,"Deerfield Correctional Center — Capron, Va.",36.72837,-77.245637,Prison,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA571,United States,"Dr. Lane Murray Unit prison — Gatesville, Texas",31.123079,-97.896662,Prison,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA572,United States,"Heartland Health and Rehabilitation Care Center — Hanahan, S.C.",32.932658,-80.002751,Rehabilitation / Medical,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA573,United States,"Oakwood Care Center skilled nursing facility — Baltimore, Md.",39.296536,-76.623489,Medical,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA574,United States,"Pitchess Detention Center — Castaic, Calif.",33.786594,-118.298662,Prison,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA575,United States,"PruittHealth Austell nursing home — Austell, Ga.",33.836897,-84.630729,Nursing home,x,Indoor,90,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA576,United States,"Rosewood Gardens Rehabilitation and Nursing Center — Broomall, Pa.",39.972965,-75.365635,Rehabilitation / Medical,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA577,United States,"Tyson Foods meat processing facility — Goodlettsville, Tenn.",36.186605,-86.785248,Meat Processing,x,Indoor,89,4,1585180800,New York Times,Yes,,,x,x,1601510400,"March 26, 2020"
USA578,United States,"Arbor Terrace at Cascade senior living facility — Atlanta, Ga.",33.867337,-84.135776,Nursing home,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA579,United States,"Claridge House nursing home — North Miami, Fla.",25.890095,-80.186714,Nursing home,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA58,United States,"Brighton Rehabilitation & Wellness Center — Beaver, Pa.",40.701467,-80.364702,Rehabilitation / Medical,x,Indoor,415,9,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA580,United States,"Fishkill Correctional Facility — Fishkill, N.Y.",41.53565,-73.89903,Prison,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA581,United States,"Forest Hill Healthcare Center nursing home — Newark, N.J.",40.779403,-74.171701,Nursing home,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA582,United States,"Grace Heights Health & Rehab Center — Morganton, N.C.",35.772992,-81.676229,Rehabilitation / Medical,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA583,United States,"Loch Raven Center nursing home — Parkville, Md.",39.454083,-76.545847,Nursing home,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA584,United States,"Northampton Manor Nursing and Rehabilitation Center — Frederick, Md.",39.443551,-77.33294,Rehabilitation / Medical,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA585,United States,"Roseview Nursing & Rehabilitation Center — Shreveport, La.",32.498202,-93.750228,Rehabilitation / Medical,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA586,United States,"Silverado Beverly Place Memory Care Community — Los Angeles, Calif.",28.375283,-99.13556,Medical,x,Indoor,89,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA587,United States,"The Colony Healthcare Center — Tallmadge, Ohio",41.096656,-81.428883,Medical,x,Indoor,88,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA588,United States,"Windsor Atrium rehabilitation center — Harlingen, Texas",26.255523,-97.667502,Rehabilitation / Medical,x,Indoor,88,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA589,United States,"Centennial Healthcare Center nursing home — Greeley, Colo.",42.01777,-93.31521,Nursing home,x,Indoor,88,4,1585180800,New York Times,Yes,,,,,1601510400,"March 26, 2020"
USA59,United States,"Green River Correctional Complex — Central City, Ky.",37.29393,-87.12333,Prison,x,Indoor,414,9,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA590,United States,"Leprino Foods dairy processing facility — Fort Morgan, Colo.",42.01777,-93.31521,Food processing,Dairy,Indoor,88,4,1585180800,New York Times,Yes,,,,x,1601510400,"March 26, 2020"
USA591,United States,"Lincoln Premium Poultry — Fremont, Neb.",37.535097,-121.958369,Meat Processing,x,Indoor,88,4,1585267200,New York Times,Yes,,,,x,1601510400,"March 27, 2020"
USA592,United States,"Maefair Health Care Center nursing home — Trumbull, Conn.",40.67918,-98.27172,Nursing home,x,Indoor,88,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA593,United States,"Post Acute Care Center skilled nursing facility — Baltimore, Md.",39.339287,-76.696177,Medical,x,Indoor,88,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA594,United States,"Rantoul Foods pork processing facility — Rantoul, Ill.",40.30837,-88.15588,Meat Processing,x,Indoor,88,4,1585267200,New York Times,Yes,,,x,x,1601510400,"March 27, 2020"
USA595,United States,"Seminole Pavilion Rehabilitation and Nursing Service — Seminole, Fla.",35.162228,-96.609139,Rehabilitation / Medical,x,Indoor,88,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA596,United States,Travel in Europe,47.999427,6.258585,Travel,x,Indoor,88,4,1585267200,New York Times,Yes,Transportation,,,,1601510400,"March 27, 2020"
USA597,United States,"Wedgewood Gardens Care Center rehabilitation facility — Freehold, N.J.",40.236423,-74.306284,Rehabilitation / Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA598,United States,"York Nursing and Rehabilitation Center — Philadelphia, Pa.",40.001811,-75.11787,Rehabilitation / Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA599,United States,"Alameda Care Center — Burbank, Calif.",34.185628,-118.289527,Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA6,United States,"Chicago, IL, United States",41.68,-87.66063,Meal,Family birthday party,Indoor,8,1,1583020800,Ghinai et al,yes,,,,,1601510400,"March 1, 2020"
USA60,United States,"Franklin Medical Center prison hospital — Columbus, Ohio",39.961502,-82.967931,Prison,x,Indoor,373,9,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA600,United States,"Alaris Health at Kearny nursing home — Kearny, N.J.",40.75175,-74.122937,Nursing home,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA601,United States,"Alden Estates of Naperville rehabilitation center — Naperville, Ill.",41.759029,-88.152381,Rehabilitation / Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA602,United States,"Bellhaven Nursing & Rehabilitation — Chicago, Ill.",41.88531,-87.62213,Rehabilitation / Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA603,United States,"Brooke Grove Retirement Village — Sandy Spring, Md.",39.160148,-77.030533,Nursing home,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA604,United States,"Caring Heights Community Care & Rehab Center — Coraopolis, Pa.",40.5184,-80.16672,Rehabilitation / Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA605,United States,"Casitas Care Center — Granada Hills, Calif.",34.294615,-118.507001,Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA606,United States,"Forest Hills Center Skilled Nursing and Rehab — Columbus, Ohio",40.088516,-82.944058,Rehabilitation / Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA607,United States,"Mercy Health West Park senior living — Cincinnati, Ohio",39.166759,-84.53822,Nursing home,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA608,United States,"Milford Health and Rehabilitation Center — Milford, Conn.",42.573125,-83.613248,Rehabilitation / Medical,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA609,United States,"Ridgewood Center nursing home — Ridgewood, N.J.",40.98153,-74.055265,Nursing home,x,Indoor,87,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA61,United States,"Adult Diagnostic and Treatment Center — Avenel, N.J.",40.582845,-74.27524,Medical,x,Indoor,363,9,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA610,United States,"Rosedale Green nursing home — Covington, Ky.",39.05906,-84.542748,Nursing home,x,Indoor,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA611,United States,"Saint John Paul II Center nursing home — Danbury, Conn.",29.2283,-95.34494,Nursing home,x,Indoor,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA612,United States,"American Dynasty fishing vessel — Seattle, Wash.",47.432251,-121.803388,Ship,x,Indoor,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA613,United States,"Carl Robinson Correctional Institution — Enfield, Conn.",43.630906,-72.116603,Prison,x,Indoor,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA614,United States,"Fairacres Manor nursing home — Greeley, Colo.",42.01777,-93.31521,Nursing home,x,Indoor,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA615,United States,"Forest Manor Nursing and Rehabilitation Center — Covington, La.",30.484044,-90.150267,Rehabilitation / Medical,x,Indoor,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA616,United States,"Generations at Elmwood Park nursing home — Elmwood Park, Ill.",41.923181,-87.818509,Nursing home,x,Indoor,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA617,United States,"Manor Pines Convalescent Center — Fort Lauderdale, Fla.",26.121323,-80.127909,Rehabilitation / Medical,x,Indoor,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA618,United States,"Marion County Jail 2 — Indianapolis, Ind.",39.775092,-86.13216,Prison,x,,86,4,1585267200,New York Times,Yes,,,,,1601510400,"March 27, 2020"
USA619,United States,"Mountain City Nursing and Rehab — Hazle Township, Pa.",40.933394,-76.037838,Rehabilitation / Medical,x,Indoor,86,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA62,United States,"Dillwyn Correctional Center — Dillwyn, Va.",37.412369,-78.434926,Prison,x,Indoor,359,9,1584230400,New York Times,Yes,,,,,1601510400,"March 15, 2020"
USA620,United States,"Stoneridge Town Centre — Myerstown, Pa.",40.39037,-76.315043,Community,x,Indoor,86,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA621,United States,"Sussex II State Prison — Waverly, Va.",36.993811,-77.144267,Prison,x,Indoor,86,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA622,United States,"The Renaissance at Lincoln Park rehabilitation facility (aka Lincoln Park Renaissance and Villas JDT) — Lincoln Park, N.J.",40.926637,-74.303093,Rehabilitation / Medical,x,Indoor,85,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA623,United States,"Wayne Nursing & Rehabilitation Center — Wayne, W.Va.",38.223259,-82.446167,Rehabilitation / Medical,x,Indoor,85,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA624,United States,"Bayside State Prison — Maurice River Township, N.J.",39.322105,-74.93884,Prison,x,Indoor,85,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA625,United States,"Berkshire Center nursing home — Reading, Pa.",40.341512,-75.975327,Nursing home,x,Indoor,85,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA626,United States,"Brother Bonaventure Extended Care and Rehabilitation Center — Elizabeth, N.J.",40.672052,-74.183438,Rehabilitation / Medical,x,Indoor,85,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA627,United States,"Burlington House assisted living — Cincinnati, Ohio",39.262617,-84.556389,Nursing home,x,Indoor,85,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA628,United States,"Millennium Post Acute Rehabilitation — West Columbia, S.C.",33.997527,-81.097406,Rehabilitation / Medical,x,Indoor,85,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA629,United States,"Smithfield Foods's Patrick Cudahy bacon plant — Cudahy, Wis.",33.96057,-118.185349,Meat Processing,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA63,United States,"JBS USA meatpacking plant — Green Bay, Wis.",44.480778,-88.016063,Meat Processing,x,Indoor,348,9,1584230400,New York Times,Yes,,,x,x,1601510400,"March 15, 2020"
USA630,United States,"Woonsocket Health & Rehabilitation Centre — Woonsocket, R.I.",41.984598,-71.51939,Meat Processing,x,Indoor,84,4,1585353600,New York Times,Yes,,,x,x,1601510400,"March 28, 2020"
USA631,United States,"Carlyle Senior Care of Kingstree — Kingstree, S.C.",33.663869,-79.837756,Nursing home,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA632,United States,"Covenant Living at Windsor Park long-term care — Carol Stream, Ill.",41.839679,-88.088716,Rehabilitation / Medical,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA633,United States,"Laurel Manor Care Center nursing home — Colorado Springs, Colo.",38.876135,-104.803687,Nursing home,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA634,United States,"Montgomery Village Health Care Center — Montgomery Village, Md.",39.159942,-77.202286,Medical,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA635,United States,"Olympia Convalescent Hospital — Los Angeles, Calif.",28.375283,-99.13556,Hospital,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA636,United States,"PARCway Post Acute Recovery — Oklahoma City, Okla.",35.434224,-97.638537,Rehabilitation / Medical,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA637,United States,"Rose Garden Nursing and Rehabilitation Center — Toms River, N.J.",39.967191,-74.261964,Rehabilitation / Medical,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA638,United States,"SpringMeade Health Center nursing home — Tipp City, Ohio",39.941967,-84.16626,Nursing home,x,Indoor,84,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
USA639,United States,"Symphony Northwoods skilled nursing — Belvidere, Ill.",42.276381,-88.823215,Medical,x,Indoor,83,4,1585353600,New York Times,Yes,,,,,1601510400,"March 28, 2020"
